timestamp,location,vehicle_type,base_price,traffic_level,occupancy_rate,weather,day_of_week,is_holiday,demand_level
2024-01-16 19:55:00,Zone C,Truck,44.76,High,0.5,Rain,Tuesday,0,33.57
2024-01-30 15:40:00,Zone C,Bike,72.02,High,0.5,Rain,Tuesday,0,54.02
2024-01-26 21:56:00,Zone A,Bike,96.8,High,0.77,Clear,Friday,0,111.8
2024-03-04 06:33:00,Zone C,Bus,47.31,High,0.78,Rain,Monday,1,55.35
2024-02-23 17:59:00,Zone B,Truck,54.73,Medium,0.78,Clear,Friday,1,51.23
2024-02-22 03:32:00,Zone B,Bike,52.55,Low,0.66,Rain,Thursday,0,34.68
2024-02-21 03:15:00,Zone B,Bus,27.86,High,0.68,Rain,Wednesday,0,28.42
2024-02-18 02:32:00,Zone B,Bike,98.44,Low,0.75,Fog,Sunday,0,73.83
2024-01-25 07:22:00,Zone B,Truck,39.25,Medium,0.71,Fog,Thursday,0,33.44
2024-01-03 16:20:00,Zone A,Bus,80.19,Low,0.37,Clear,Wednesday,1,29.67
2024-02-24 15:34:00,Zone B,Bus,25.01,Low,0.67,Clear,Saturday,1,16.76
2024-02-15 20:47:00,Zone A,Car,26.5,Low,0.57,Fog,Thursday,0,15.1
2024-01-05 08:40:00,Zone A,Bus,62.22,High,0.73,Fog,Friday,0,68.13
2024-01-27 16:08:00,Zone C,Car,88.63,Medium,1.0,Clear,Saturday,1,106.36
2024-02-07 02:49:00,Zone A,Truck,89.75,Medium,0.76,Storm,Wednesday,0,81.85
2024-01-05 13:52:00,Zone C,Bike,37.64,Medium,0.65,Fog,Friday,0,29.36
2024-02-15 01:55:00,Zone B,Bus,67.91,Medium,0.84,Rain,Thursday,0,68.45
2024-03-06 00:26:00,Zone B,Truck,78.08,Medium,0.77,Rain,Wednesday,0,72.15
2024-02-01 08:40:00,Zone A,Car,79.67,Medium,0.76,Storm,Thursday,1,72.66
2024-01-05 08:11:00,Zone A,Car,81.53,Medium,0.79,Clear,Friday,1,77.29
2024-02-17 16:39:00,Zone C,Bike,25.37,Low,1.0,Rain,Saturday,0,25.37
2024-02-11 07:29:00,Zone A,Car,94.98,Medium,0.53,Fog,Sunday,0,60.41
2024-01-19 10:37:00,Zone B,Bus,28.7,High,0.77,Clear,Friday,1,33.15
2024-01-01 23:14:00,Zone A,Truck,74.24,Low,0.56,Rain,Monday,0,41.57
2024-02-04 13:45:00,Zone A,Truck,80.03,Low,0.78,Fog,Sunday,0,62.42
2024-02-12 13:46:00,Zone B,Bike,50.08,Low,0.56,Rain,Monday,1,28.04
2024-01-07 18:23:00,Zone C,Bike,44.57,High,0.64,Clear,Sunday,0,42.79
2024-02-22 16:25:00,Zone B,Car,31.27,Medium,0.66,Fog,Thursday,0,24.77
2024-01-09 14:28:00,Zone B,Bike,42.78,Low,0.85,Rain,Tuesday,1,36.36
2024-01-19 15:35:00,Zone C,Bike,86.56,Medium,0.84,Storm,Friday,0,87.25
2024-01-13 21:42:00,Zone B,Bus,73.38,Low,0.51,Rain,Saturday,0,37.42
2024-01-02 06:36:00,Zone A,Car,90.25,High,0.71,Rain,Tuesday,0,96.12
2024-02-27 04:28:00,Zone A,Bike,61.55,Medium,0.59,Rain,Tuesday,1,43.58
2024-03-07 20:38:00,Zone B,Bus,38.71,Medium,0.51,Rain,Thursday,0,23.69
2024-01-11 11:11:00,Zone C,Truck,63.48,Medium,0.67,Storm,Thursday,0,51.04
2024-01-31 19:24:00,Zone A,Bus,96.78,Low,0.65,Storm,Wednesday,1,62.91
2024-02-06 15:53:00,Zone C,Car,56.29,High,1.0,Clear,Tuesday,1,84.44
2024-02-15 04:32:00,Zone A,Bus,61.46,Low,0.76,Clear,Thursday,1,46.71
2024-01-01 04:55:00,Zone B,Truck,26.75,Low,0.49,Rain,Monday,0,13.11
2024-02-27 06:27:00,Zone B,Bike,73.91,Low,0.62,Storm,Tuesday,1,45.82
2024-01-02 08:24:00,Zone B,Bus,94.96,High,0.85,Fog,Tuesday,1,121.07
2024-02-21 19:56:00,Zone A,Car,61.83,Low,1.0,Clear,Wednesday,0,61.83
2024-01-30 19:11:00,Zone C,Bus,97.51,High,0.46,Clear,Tuesday,1,67.28
2024-01-22 09:50:00,Zone B,Bike,82.67,Low,0.42,Rain,Monday,0,34.72
2024-01-04 10:32:00,Zone B,Car,96.11,High,0.98,Rain,Thursday,1,141.28
2024-03-06 11:05:00,Zone C,Bike,60.59,Medium,0.76,Rain,Wednesday,1,55.26
2024-02-25 02:56:00,Zone B,Car,71.78,Medium,0.57,Fog,Sunday,1,49.1
2024-02-26 23:39:00,Zone C,Bus,96.99,Low,0.78,Storm,Monday,0,75.65
2024-02-02 11:44:00,Zone A,Truck,91.62,Medium,0.3,Storm,Friday,1,32.98
2024-02-13 11:20:00,Zone A,Truck,22.1,High,0.7,Storm,Tuesday,1,23.2
2024-02-04 15:06:00,Zone A,Car,77.55,High,0.75,Storm,Sunday,1,87.24
2024-02-25 13:30:00,Zone C,Bus,50.76,Low,0.84,Storm,Sunday,1,42.64
2024-03-06 09:40:00,Zone A,Truck,45.61,High,0.55,Rain,Wednesday,1,37.63
2024-03-09 05:53:00,Zone A,Bike,74.53,Low,0.71,Storm,Saturday,0,52.92
2024-03-03 02:35:00,Zone C,Truck,49.49,High,0.56,Fog,Sunday,0,41.57
2024-03-01 09:35:00,Zone B,Bus,50.48,High,0.74,Fog,Friday,1,56.03
2024-02-21 19:25:00,Zone A,Car,73.84,Low,0.57,Fog,Wednesday,0,42.09
2024-03-08 22:41:00,Zone B,Bike,41.47,Low,0.64,Storm,Friday,1,26.54
2024-02-24 00:43:00,Zone B,Truck,31.23,High,0.55,Fog,Saturday,0,25.76
2024-02-28 02:23:00,Zone A,Truck,74.68,High,0.8,Fog,Wednesday,1,89.62
2024-01-21 05:23:00,Zone A,Car,47.21,Low,0.83,Fog,Sunday,0,39.18
2024-03-03 07:14:00,Zone C,Bike,34.93,Medium,0.66,Storm,Sunday,0,27.66
2024-02-01 06:03:00,Zone B,Truck,97.49,Low,0.71,Storm,Thursday,0,69.22
2024-03-04 05:22:00,Zone A,Bike,62.38,High,0.48,Fog,Monday,0,44.91
2024-01-21 08:21:00,Zone C,Car,64.79,Medium,0.66,Fog,Sunday,1,51.31
2024-01-03 08:03:00,Zone C,Bus,61.51,Medium,0.69,Fog,Wednesday,0,50.93
2024-02-25 12:18:00,Zone B,Bus,81.84,Medium,1.0,Fog,Sunday,0,98.21
2024-01-01 16:36:00,Zone A,Bike,70.25,Low,0.53,Clear,Monday,0,37.23
2024-02-13 19:14:00,Zone C,Bus,33.19,Low,0.92,Fog,Tuesday,0,30.53
2024-01-25 11:55:00,Zone A,Car,87.09,Low,0.85,Storm,Thursday,1,74.03
2024-01-09 00:41:00,Zone B,Bike,56.29,Medium,0.74,Fog,Tuesday,0,49.99
2024-01-10 18:13:00,Zone A,Truck,49.29,Low,0.96,Storm,Wednesday,1,47.32
2024-03-07 05:59:00,Zone C,Car,39.05,Medium,0.76,Storm,Thursday,1,35.61
2024-01-05 04:02:00,Zone A,Bike,96.22,Low,0.76,Clear,Friday,1,73.13
2024-01-08 22:21:00,Zone A,Bike,34.19,Medium,0.69,Clear,Monday,1,28.31
2024-02-21 02:35:00,Zone A,Truck,80.62,Low,0.88,Fog,Wednesday,1,70.95
2024-01-12 19:29:00,Zone A,Bike,52.18,Low,0.86,Fog,Friday,1,44.87
2024-02-07 20:56:00,Zone A,Bike,89.12,High,0.61,Storm,Wednesday,1,81.54
2024-02-19 01:16:00,Zone B,Bike,43.89,Low,0.5,Rain,Monday,1,21.94
2024-03-05 06:30:00,Zone B,Bike,98.65,High,0.67,Fog,Tuesday,1,99.14
2024-03-07 17:01:00,Zone C,Bus,97.16,Medium,0.58,Fog,Thursday,0,67.62
2024-02-15 16:42:00,Zone A,Bike,96.64,Low,0.69,Clear,Thursday,1,66.68
2024-01-31 05:54:00,Zone A,Truck,94.61,Low,0.89,Clear,Wednesday,0,84.2
2024-01-15 04:39:00,Zone B,Bike,71.13,High,0.63,Rain,Monday,0,67.22
2024-01-22 12:28:00,Zone A,Car,83.94,Medium,0.69,Clear,Monday,0,69.5
2024-01-01 12:10:00,Zone B,Bike,58.44,High,0.71,Rain,Monday,1,62.24
2024-02-20 13:36:00,Zone C,Truck,74.56,Medium,0.83,Fog,Tuesday,1,74.26
2024-02-17 07:32:00,Zone C,Bus,50.87,High,0.36,Storm,Saturday,0,27.47
2024-02-15 11:21:00,Zone C,Truck,53.85,High,0.61,Storm,Thursday,1,49.27
2024-02-28 12:58:00,Zone B,Truck,79.75,Low,0.73,Fog,Wednesday,0,58.22
2024-02-03 13:43:00,Zone B,Truck,95.98,Low,0.88,Rain,Saturday,0,84.46
2024-03-05 09:42:00,Zone C,Car,78.96,Low,0.63,Clear,Tuesday,0,49.74
2024-01-19 05:18:00,Zone C,Truck,90.29,High,0.42,Clear,Friday,1,56.88
2024-02-26 19:17:00,Zone A,Car,50.17,Low,0.79,Clear,Monday,0,39.63
2024-02-07 19:23:00,Zone B,Bus,32.81,High,0.6,Storm,Wednesday,1,29.53
2024-01-03 04:55:00,Zone C,Truck,81.35,Medium,0.52,Clear,Wednesday,1,50.76
2024-01-17 02:32:00,Zone A,Bike,58.41,Medium,0.61,Fog,Wednesday,1,42.76
2024-02-21 03:47:00,Zone C,Bike,58.71,Medium,0.67,Rain,Wednesday,0,47.2
2024-01-30 14:55:00,Zone A,Car,60.87,High,0.61,Storm,Tuesday,1,55.7
2024-02-29 20:43:00,Zone C,Truck,78.36,Medium,0.37,Clear,Thursday,0,34.79
2024-03-06 09:07:00,Zone B,Car,71.63,Low,0.83,Clear,Wednesday,1,59.45
2024-03-03 13:49:00,Zone A,Truck,55.43,High,0.89,Rain,Sunday,0,74.0
2024-01-03 15:56:00,Zone B,Truck,33.8,High,0.8,Rain,Wednesday,1,40.56
2024-01-16 13:58:00,Zone A,Bus,83.95,High,0.53,Clear,Tuesday,1,66.74
2024-01-22 12:08:00,Zone C,Truck,38.92,Low,0.67,Fog,Monday,1,26.08
2024-03-04 22:34:00,Zone A,Truck,45.62,Medium,0.7,Fog,Monday,1,38.32
2024-01-12 02:51:00,Zone B,Bus,78.97,Medium,0.79,Rain,Friday,0,74.86
2024-02-05 18:42:00,Zone B,Truck,95.35,High,0.8,Fog,Monday,1,114.42
2024-01-24 02:38:00,Zone C,Bus,68.9,High,0.59,Clear,Wednesday,0,60.98
2024-02-10 16:06:00,Zone C,Bus,20.22,High,0.71,Rain,Saturday,1,21.53
2024-01-07 08:39:00,Zone A,Car,46.49,High,0.77,Storm,Sunday,1,53.7
2024-03-06 10:09:00,Zone A,Truck,59.23,Medium,0.92,Rain,Wednesday,0,65.39
2024-01-12 21:26:00,Zone A,Car,84.99,Low,0.81,Rain,Friday,1,68.84
2024-02-06 03:32:00,Zone C,Car,63.84,Low,0.82,Clear,Tuesday,0,52.35
2024-01-25 03:34:00,Zone C,Bus,68.53,High,0.71,Storm,Thursday,1,72.98
2024-02-01 19:05:00,Zone C,Truck,75.47,High,0.91,Fog,Thursday,1,103.02
2024-01-17 19:23:00,Zone A,Bus,93.94,Low,0.76,Rain,Wednesday,0,71.39
2024-01-26 07:35:00,Zone B,Truck,93.8,High,0.57,Clear,Friday,1,80.2
2024-01-10 23:09:00,Zone B,Car,47.75,Low,0.91,Rain,Wednesday,0,43.45
2024-01-03 01:53:00,Zone A,Truck,82.34,High,0.8,Fog,Wednesday,0,98.81
2024-01-09 10:00:00,Zone B,Truck,58.24,High,0.63,Rain,Tuesday,0,55.04
2024-02-25 17:06:00,Zone A,Car,66.12,Medium,0.63,Clear,Sunday,0,49.99
2024-03-03 12:16:00,Zone C,Bus,27.43,Low,0.74,Rain,Sunday,1,20.3
2024-01-05 09:46:00,Zone C,Truck,78.54,Low,0.77,Rain,Friday,0,60.48
2024-01-11 17:56:00,Zone C,Bus,52.81,High,0.73,Rain,Thursday,0,57.83
2024-01-11 11:35:00,Zone C,Car,29.27,Medium,0.75,Storm,Thursday,0,26.34
2024-01-12 18:54:00,Zone A,Car,29.68,High,0.95,Clear,Friday,1,42.29
2024-01-13 09:04:00,Zone C,Bike,72.94,High,0.86,Storm,Saturday,0,94.09
2024-01-19 00:25:00,Zone C,Truck,22.96,High,0.73,Rain,Friday,1,25.14
2024-02-04 14:44:00,Zone B,Truck,62.89,High,0.84,Rain,Sunday,1,79.24
2024-02-29 05:18:00,Zone C,Bike,82.13,Low,0.55,Rain,Thursday,1,45.17
2024-01-17 00:46:00,Zone A,Car,42.76,High,0.76,Storm,Wednesday,0,48.75
2024-01-31 16:31:00,Zone A,Bike,98.56,Low,0.97,Fog,Wednesday,1,95.6
2024-01-12 17:23:00,Zone A,Truck,76.05,Medium,0.67,Fog,Friday,1,61.14
2024-01-07 00:13:00,Zone C,Car,84.43,Low,0.57,Fog,Sunday,0,48.13
2024-03-04 05:17:00,Zone C,Bus,85.88,Low,0.6,Rain,Monday,1,51.53
2024-01-11 19:11:00,Zone A,Bike,35.26,Medium,0.54,Fog,Thursday,1,22.85
2024-02-05 06:13:00,Zone B,Truck,36.96,Low,0.58,Fog,Monday,0,21.44
2024-03-08 14:20:00,Zone A,Car,31.27,Medium,0.64,Clear,Friday,1,24.02
2024-01-12 04:56:00,Zone B,Truck,58.34,High,0.49,Storm,Friday,1,42.88
2024-01-06 11:44:00,Zone A,Car,55.45,High,0.7,Clear,Saturday,1,58.22
2024-02-08 19:02:00,Zone C,Car,52.99,Low,0.84,Rain,Thursday,1,44.51
2024-02-18 08:05:00,Zone C,Car,47.39,Medium,0.56,Rain,Sunday,0,31.85
2024-01-21 04:36:00,Zone C,Bike,22.59,Low,0.93,Clear,Sunday,0,21.01
2024-02-26 01:58:00,Zone B,Bus,96.53,High,0.78,Storm,Monday,1,112.94
2024-02-08 12:28:00,Zone B,Car,49.67,High,0.85,Fog,Thursday,1,63.33
2024-01-26 22:41:00,Zone B,Truck,95.66,Medium,0.6,Storm,Friday,0,68.88
2024-01-13 10:58:00,Zone B,Bus,54.73,Low,0.83,Clear,Saturday,0,45.43
2024-01-11 18:53:00,Zone C,Car,23.1,Low,0.54,Storm,Thursday,0,12.47
2024-01-10 03:16:00,Zone B,Bus,42.09,Low,0.83,Storm,Wednesday,0,34.93
2024-02-08 13:49:00,Zone C,Car,63.55,High,0.73,Clear,Thursday,1,69.59
2024-02-10 18:08:00,Zone A,Truck,67.42,High,0.78,Clear,Saturday,1,78.88
2024-03-05 02:34:00,Zone A,Bus,26.75,High,0.52,Clear,Tuesday,1,20.86
2024-02-11 05:30:00,Zone A,Truck,24.31,High,0.57,Rain,Sunday,1,20.79
2024-01-08 06:07:00,Zone A,Bike,48.89,High,0.79,Fog,Monday,1,57.93
2024-01-28 07:52:00,Zone A,Bus,34.0,High,0.56,Rain,Sunday,0,28.56
2024-01-02 14:04:00,Zone C,Bus,34.54,High,0.77,Fog,Tuesday,1,39.89
2024-02-08 18:24:00,Zone C,Bus,67.69,Medium,0.49,Clear,Thursday,0,39.8
2024-01-11 23:13:00,Zone C,Car,46.7,High,0.83,Rain,Thursday,1,58.14
2024-01-15 06:03:00,Zone B,Bike,87.07,Medium,0.52,Storm,Monday,0,54.33
2024-01-08 04:25:00,Zone B,Car,61.97,Low,0.78,Storm,Monday,0,48.34
2024-01-03 22:05:00,Zone A,Bike,52.24,Medium,0.79,Clear,Wednesday,1,49.52
2024-01-31 01:37:00,Zone C,Car,80.41,Low,0.6,Clear,Wednesday,1,48.25
2024-02-23 13:37:00,Zone B,Bus,29.95,Medium,0.79,Clear,Friday,0,28.39
2024-03-09 04:15:00,Zone C,Bike,66.85,High,0.74,Clear,Saturday,1,74.2
2024-02-22 06:17:00,Zone A,Bike,39.94,High,0.62,Clear,Thursday,1,37.14
2024-01-16 16:00:00,Zone A,Bike,68.84,High,0.55,Clear,Tuesday,1,56.79
2024-02-28 20:29:00,Zone C,Bus,94.34,Medium,0.41,Storm,Wednesday,0,46.42
2024-02-28 23:38:00,Zone A,Truck,57.06,Medium,0.75,Clear,Wednesday,1,51.35
2024-02-04 18:58:00,Zone C,Bike,28.16,Medium,0.47,Clear,Sunday,0,15.88
2024-01-20 16:28:00,Zone B,Bike,96.2,Medium,0.71,Storm,Saturday,1,81.96
2024-01-23 14:17:00,Zone A,Truck,80.98,Medium,0.66,Rain,Tuesday,0,64.14
2024-03-08 01:55:00,Zone C,Bike,66.63,Low,0.8,Storm,Friday,0,53.3
2024-01-07 02:21:00,Zone C,Bike,33.21,Medium,0.65,Rain,Sunday,0,25.9
2024-01-20 12:14:00,Zone B,Car,61.25,High,0.65,Rain,Saturday,0,59.72
2024-01-09 02:28:00,Zone B,Car,87.28,High,0.81,Clear,Tuesday,1,106.05
2024-01-09 15:42:00,Zone C,Car,38.82,High,0.75,Storm,Tuesday,0,43.67
2024-01-11 04:34:00,Zone A,Bus,97.0,High,0.75,Fog,Thursday,0,109.12
2024-01-07 10:14:00,Zone C,Bus,91.53,Medium,0.77,Rain,Sunday,0,84.57
2024-03-09 23:30:00,Zone A,Bus,95.74,Medium,0.47,Rain,Saturday,1,54.0
2024-02-16 03:13:00,Zone B,Bus,94.6,High,0.81,Rain,Friday,0,114.94
2024-01-03 08:07:00,Zone B,Car,53.5,Medium,0.79,Storm,Wednesday,0,50.72
2024-01-17 08:50:00,Zone A,Bus,65.07,Medium,0.55,Storm,Wednesday,0,42.95
2024-02-28 23:28:00,Zone C,Car,94.73,High,0.66,Storm,Wednesday,1,93.78
2024-01-16 01:12:00,Zone C,Bus,64.78,High,0.69,Rain,Tuesday,1,67.05
2024-03-07 02:25:00,Zone B,Bus,73.17,Low,0.68,Fog,Thursday,0,49.76
2024-02-23 14:20:00,Zone B,Truck,77.07,Medium,0.75,Clear,Friday,1,69.36
2024-01-11 05:44:00,Zone B,Bus,23.52,High,0.91,Rain,Thursday,0,32.1
2024-02-14 08:58:00,Zone B,Truck,46.66,Medium,0.86,Fog,Wednesday,0,48.15
2024-02-11 21:24:00,Zone C,Bus,34.54,High,0.5,Clear,Sunday,1,25.9
2024-03-04 21:33:00,Zone C,Bike,86.81,Medium,0.79,Storm,Monday,0,82.3
2024-03-06 13:38:00,Zone B,Bus,22.05,Medium,0.9,Fog,Wednesday,0,23.81
2024-01-06 21:28:00,Zone B,Car,32.24,Medium,0.76,Clear,Saturday,1,29.4
2024-01-13 22:56:00,Zone A,Bike,66.4,Low,0.86,Storm,Saturday,1,57.1
2024-02-19 09:22:00,Zone C,Truck,20.03,High,1.0,Rain,Monday,1,30.04
2024-02-18 15:53:00,Zone B,Truck,69.13,Medium,0.85,Rain,Sunday,1,70.51
2024-02-05 23:18:00,Zone B,Truck,99.25,High,0.74,Storm,Monday,0,110.17
2024-02-08 16:14:00,Zone A,Car,27.13,Low,0.86,Rain,Thursday,0,23.33
2024-02-23 09:13:00,Zone C,Truck,48.62,High,0.72,Rain,Friday,0,52.51
2024-03-06 01:21:00,Zone B,Car,38.61,Medium,0.7,Storm,Wednesday,0,32.43
2024-02-01 02:31:00,Zone A,Truck,23.5,Medium,0.65,Fog,Thursday,0,18.33
2024-02-06 11:08:00,Zone B,Car,92.8,Medium,0.93,Fog,Tuesday,1,103.56
2024-02-15 02:38:00,Zone A,Bike,29.97,Low,0.58,Storm,Thursday,1,17.38
2024-02-29 04:34:00,Zone A,Truck,75.76,Medium,0.93,Clear,Thursday,1,84.55
2024-02-06 14:19:00,Zone A,Bus,80.45,Medium,0.77,Clear,Tuesday,0,74.34
2024-03-04 17:35:00,Zone B,Car,63.74,High,0.49,Clear,Monday,1,46.85
2024-02-12 00:39:00,Zone C,Truck,27.75,Low,0.76,Storm,Monday,1,21.09
2024-02-07 15:44:00,Zone C,Car,82.98,Medium,0.38,Rain,Wednesday,1,37.84
2024-02-27 00:48:00,Zone B,Bike,63.67,High,0.79,Rain,Tuesday,1,75.45
2024-03-04 09:28:00,Zone C,Bus,44.93,High,0.83,Storm,Monday,1,55.94
2024-03-03 16:27:00,Zone A,Bike,47.22,Medium,0.61,Fog,Sunday,0,34.57
2024-01-11 01:42:00,Zone A,Truck,77.79,High,0.72,Rain,Thursday,0,84.01
2024-03-03 13:45:00,Zone B,Bike,39.71,Medium,0.99,Clear,Sunday,1,47.18
2024-01-11 07:42:00,Zone A,Bus,26.29,High,0.62,Clear,Thursday,0,24.45
2024-02-24 05:59:00,Zone C,Bus,36.57,Medium,0.54,Rain,Saturday,1,23.7
2024-03-05 13:36:00,Zone C,Truck,28.0,High,0.92,Fog,Tuesday,1,38.64
2024-02-03 21:29:00,Zone C,Car,50.32,Low,0.99,Clear,Saturday,0,49.82
2024-02-24 01:52:00,Zone C,Bike,84.56,Medium,0.7,Fog,Saturday,0,71.03
2024-01-05 06:34:00,Zone B,Bus,99.89,High,0.85,Fog,Friday,1,127.36
2024-02-09 06:16:00,Zone B,Bus,24.0,Medium,0.9,Fog,Friday,0,25.92
2024-01-02 07:21:00,Zone B,Bike,53.89,Medium,0.59,Storm,Tuesday,1,38.15
2024-01-31 22:33:00,Zone C,Car,65.7,Medium,0.63,Fog,Wednesday,0,49.67
2024-01-18 12:03:00,Zone C,Car,54.01,Low,0.88,Fog,Thursday,1,47.53
2024-02-06 19:30:00,Zone B,Truck,88.34,Low,0.95,Storm,Tuesday,1,83.92
2024-03-04 18:28:00,Zone B,Car,28.67,High,0.78,Fog,Monday,1,33.54
2024-01-21 20:02:00,Zone A,Car,75.58,High,0.57,Storm,Sunday,0,64.62
2024-01-17 23:56:00,Zone A,Truck,32.17,Low,1.0,Storm,Wednesday,1,32.17
2024-02-13 13:00:00,Zone C,Bus,44.85,Low,0.62,Fog,Tuesday,0,27.81
2024-02-05 12:16:00,Zone A,Car,26.33,Medium,0.65,Clear,Monday,0,20.54
2024-02-03 21:45:00,Zone C,Bike,62.67,High,0.75,Storm,Saturday,0,70.5
2024-01-01 13:22:00,Zone C,Car,28.67,High,0.93,Storm,Monday,1,39.99
2024-03-05 17:07:00,Zone B,Truck,35.67,Low,0.83,Rain,Tuesday,1,29.61
2024-02-10 10:07:00,Zone A,Bike,55.69,High,0.76,Storm,Saturday,1,63.49
2024-01-15 22:30:00,Zone C,Bus,26.09,High,0.77,Clear,Monday,0,30.13
2024-01-05 20:48:00,Zone A,Bike,38.3,Medium,0.71,Fog,Friday,0,32.63
2024-02-09 03:31:00,Zone B,Bus,89.31,High,0.78,Clear,Friday,1,104.49
2024-02-20 10:27:00,Zone B,Truck,49.48,Medium,0.32,Rain,Tuesday,1,19.0
2024-01-12 15:26:00,Zone A,Truck,60.28,Medium,0.66,Fog,Friday,1,47.74
2024-01-05 06:59:00,Zone A,Bus,40.36,High,0.74,Fog,Friday,1,44.8
2024-02-29 08:46:00,Zone B,Bike,79.18,Low,0.53,Clear,Thursday,0,41.97
2024-01-13 17:42:00,Zone A,Truck,94.77,Medium,0.76,Fog,Saturday,1,86.43
2024-03-03 02:13:00,Zone C,Car,56.06,Medium,0.67,Rain,Sunday,0,45.07
2024-03-01 11:37:00,Zone B,Truck,59.14,Low,0.96,Rain,Friday,1,56.77
2024-03-03 08:35:00,Zone A,Car,91.82,Medium,0.94,Clear,Sunday,0,103.57
2024-01-07 02:57:00,Zone C,Bus,96.99,Low,0.63,Fog,Sunday,1,61.1
2024-03-06 01:24:00,Zone C,Truck,22.66,High,0.68,Rain,Wednesday,1,23.11
2024-03-06 11:05:00,Zone C,Truck,41.34,Low,0.69,Fog,Wednesday,0,28.52
2024-01-28 19:33:00,Zone A,Car,88.63,High,0.63,Clear,Sunday,0,83.76
2024-03-06 02:16:00,Zone B,Bus,57.93,Medium,0.73,Clear,Wednesday,1,50.75
2024-02-01 10:24:00,Zone A,Bike,40.33,High,0.59,Fog,Thursday,1,35.69
2024-01-24 20:06:00,Zone B,Car,86.07,Low,0.53,Fog,Wednesday,0,45.62
2024-02-13 05:53:00,Zone C,Truck,56.03,High,0.79,Clear,Tuesday,0,66.4
2024-02-28 10:00:00,Zone C,Bike,39.27,High,0.79,Clear,Wednesday,0,46.53
2024-02-18 20:17:00,Zone B,Bike,89.93,High,0.58,Storm,Sunday,1,78.24
2024-02-23 08:50:00,Zone C,Truck,90.78,High,0.83,Clear,Friday,1,113.02
2024-01-29 15:02:00,Zone B,Truck,87.0,Low,0.61,Fog,Monday,1,53.07
2024-03-02 23:43:00,Zone A,Bike,50.15,Low,0.74,Clear,Saturday,1,37.11
2024-03-05 16:03:00,Zone B,Truck,41.42,Low,0.82,Rain,Tuesday,1,33.96
2024-01-15 19:29:00,Zone C,Truck,39.06,Low,0.69,Rain,Monday,0,26.95
2024-02-28 19:21:00,Zone C,Bus,22.41,Low,0.77,Rain,Wednesday,0,17.26
2024-02-17 01:34:00,Zone C,Car,76.94,High,0.62,Rain,Saturday,0,71.55
2024-01-14 06:17:00,Zone A,Car,85.3,Low,0.67,Rain,Sunday,0,57.15
2024-01-16 23:53:00,Zone A,Car,25.04,High,0.67,Storm,Tuesday,1,25.17
2024-02-09 12:01:00,Zone B,Car,23.62,Low,0.59,Storm,Friday,1,13.94
2024-01-12 01:51:00,Zone A,Car,85.43,Low,0.67,Fog,Friday,1,57.24
2024-01-09 11:01:00,Zone B,Car,93.38,Low,0.47,Fog,Tuesday,1,43.89
2024-02-29 03:40:00,Zone A,Car,67.17,Low,0.63,Storm,Thursday,1,42.32
2024-02-08 07:59:00,Zone C,Truck,35.6,Medium,0.66,Storm,Thursday,1,28.2
2024-03-02 13:21:00,Zone A,Car,20.29,High,0.66,Clear,Saturday,1,20.09
2024-03-09 09:53:00,Zone B,Truck,20.28,Medium,0.66,Fog,Saturday,1,16.06
2024-02-09 19:48:00,Zone A,Bike,21.56,High,0.69,Clear,Friday,1,22.31
2024-02-09 09:34:00,Zone C,Bus,53.77,Low,0.77,Clear,Friday,0,41.4
2024-02-28 22:03:00,Zone B,Bike,43.93,Low,0.83,Clear,Wednesday,0,36.46
2024-01-26 16:27:00,Zone A,Bus,63.33,Low,0.6,Storm,Friday,1,38.0
2024-02-26 07:22:00,Zone B,Car,61.82,Low,0.52,Fog,Monday,0,32.15
2024-02-09 03:07:00,Zone B,Truck,43.54,Low,0.54,Storm,Friday,1,23.51
2024-01-15 12:00:00,Zone B,Bus,82.79,High,0.63,Rain,Monday,1,78.24
2024-02-20 19:02:00,Zone C,Car,57.8,High,0.65,Storm,Tuesday,0,56.36
2024-02-03 03:21:00,Zone A,Bike,84.23,Medium,0.58,Rain,Saturday,1,58.62
2024-02-11 06:45:00,Zone A,Bus,91.74,Low,0.51,Rain,Sunday,0,46.79
2024-01-03 00:39:00,Zone A,Truck,54.53,High,0.63,Fog,Wednesday,1,51.53
2024-02-27 10:34:00,Zone C,Truck,50.41,Medium,0.73,Clear,Tuesday,0,44.16
2024-03-10 06:32:00,Zone C,Bike,94.76,Low,0.79,Storm,Sunday,1,74.86
2024-01-31 13:09:00,Zone C,Bike,97.72,Low,0.62,Storm,Wednesday,1,60.59
2024-02-11 14:09:00,Zone B,Car,73.68,Low,0.64,Storm,Sunday,1,47.16
2024-02-05 01:15:00,Zone C,Truck,82.72,Low,0.56,Rain,Monday,1,46.32
2024-01-09 08:45:00,Zone C,Bus,95.2,Medium,0.7,Fog,Tuesday,0,79.97
2024-01-15 19:27:00,Zone A,Bus,46.74,High,0.57,Clear,Monday,1,39.96
2024-01-05 20:38:00,Zone C,Bike,77.68,Medium,0.79,Fog,Friday,0,73.64
2024-01-10 13:53:00,Zone C,Bike,74.48,Medium,0.43,Storm,Wednesday,0,38.43
2024-01-30 00:46:00,Zone B,Truck,20.23,High,0.65,Rain,Tuesday,0,19.72
2024-02-03 10:05:00,Zone B,Car,76.82,Low,0.75,Clear,Saturday,0,57.61
